proposal_id,proposal_types,result,reduction_amount,freeze_amount,reason,description,frozen_status,frozen_history,frozen_report,budget_image_url,historical_proposals,historical_parent_proposal,merged_proposals,merged_parent_proposal,year,government_name,government_category,meetings,proposers,co_signers,budget_id,budget_project_name,budget_project_description,budget_major_category,budget_medium_category,budget_minor_category,budget_amount,last_synced_at
12317,主決議,通過,,,"115年度環境教育基金「環境教育推動計畫」項下「推動環境教育認證」預算編列7,490萬元。審計部指出，氣候變遷議題為國家當前關鍵政策，但現行取得「氣候變遷」領域認證之環境教育教學人員，居各類專業領域類別之末，不利推廣氣候變遷領域之環境教育，此外，已修法調訓配置於環境教育機構及設施場所之環境教育人員，惟修法後實施已逾一年，整體調訓率僅約3成，不利於法令及政策之宣達，爰此，俟環境部向立法院社會福利及衛生環境委員會提出書面報告。【39】",,,,,,,,,,115,環境保護基金,環境部,2026/5/20,楊曜,黃秀芳|劉建國,5715,,,環境教育推動計畫,推動環境教育認證,,74900000,2026-08-22T13:30:11.160Z
12318,主決議,通過,,,"115年度環境教育基金「環境教育推動計畫」項下「推動環境教育認證」預算編列7,490萬元。氣候變遷為我國當前關鍵政策議題，亦為環境教育推動之重要核心。惟現行取得「氣候變遷」專業領域認證之環境教育教學人員，於各類專業領域中人數偏低，居各類別之末，恐不利氣候變遷教育之推廣與深化。此外，環境部雖已配合修法，針對配置於環境教育機構及環境教育設施場所之環境教育人員辦理調訓，惟相關規定實施迄今已逾一年，整體調訓率僅約三成，顯示政策宣導、教育訓練及執行推動仍有不足，恐影響法令落實及環境教育品質。爰此，請環境部於1個月向立法院社會福利及衛生環境委員會提出書面報告。【40】",,,,,,,,,,115,環境保護基金,環境部,2026/5/20,陳菁徽,邱鎮軍|邱慧洳,5715,,,環境教育推動計畫,推動環境教育認證,,74900000,2026-08-22T13:30:11.160Z
12319,主決議,通過,,,環境教育基金115年度預算案「環境教育推動計畫－03推動環境教育札根培力計畫」及「環境教育推動計畫－04辦理環境教育活動」計畫，編列「媒體政策及業務宣導費」分別為381萬元及131萬元，另編列「推展費」分別為184萬2千元及51萬6千元，用以辦理推廣淨零綠生活及綠色消費，並結合環境教育活動，運用報章、廣播、雜誌、電視及網路等大眾傳播媒體，鼓勵民眾參與，以達到宣傳環境政策、推廣源頭減量及資源循環之目的。請環境部於1個月內向社會福利及衛生環境委員會提出書面報告。【41】,,,,,,,,,,115,環境保護基金,環境部,2026/5/20,邱鎮軍,王育敏|邱慧洳,5716,,,環境教育推動計畫－03推動環境教育札根培力計畫,環境教育推動計畫－04辦理環境教育活動,,3810000,2026-08-22T13:30:11.160Z
12320,主決議,通過,,,"115年度環境教育基金「環境教育推動計畫」項下「推動環境教育扎根培力計畫」預算編列9,685萬3千元。查環境部推動環境教育人員培訓與認證制度，對於提升全民環境素養及推動淨零轉型具重要意義。惟實務上相關培訓課程費用多落在新臺幣數千至二萬元不等，對於中低收入戶、身心障礙者及偏鄉地區民眾而言，仍具相當經濟門檻，恐影響其參與意願及取得環境教育專業資格之機會。目前環境部雖透過部分計畫性補助或委辦案提供零星培訓資源，然尚未建立全國一致且制度化之補助機制，亦缺乏針對弱勢族群之明確減免或支持方案，致使環境教育人員培育體系在公平性及多元性上仍有不足。環境教育作為推動全民參與永續發展之重要基礎，其人才培育機制不應僅限於具備經濟能力者，爰請環境部於1個月內函送具體補助方式至立法院社會福利及衛生環境委員會。【42】",,,,,,,,,,115,環境保護基金,環境部,2026/5/20,劉建國,林月琴|王正旭,5704,,,環境教育推動計畫,推動環境教育扎根培力計畫,,96853000,2026-08-22T13:30:11.160Z
12321,主決議,通過,,,"115年度溫室氣體管理基金「因應氣候變遷計畫」預算編列39億5,716萬3千元。辦理內容包括推動氣候變遷調適工作等。為健全我國因應氣候變遷能力，行政院自102年度起分階段推動國家氣候變遷調適行動計畫，並跨部會合作陸續建立推動機制，投入鉅額經費以落實各項調適工作，惟迄至114年7月底止共3期之調適方案皆未就行動計畫所需資金妥予估列，與方案中所訂須嚴守成本效益之原則有悖。另鑑於調適策略執行成效評估之主要目的，係為衡量國家調適策略是否有助於增加調適能力及減少脆弱度，溫室氣體管理基金115年度預算案大幅增加「因應氣候變遷計畫」預算為39億5,716萬3千元，其執行成果應以具體、量化方式表達，俾得以有效評估並檢討行動方案執行結果與績效。環境部允應於3個月內向社會福利及衛生環境委員會提出書面報告。【45】",,,,,,,,,,115,環境保護基金,環境部,2026/5/20,邱鎮軍,王育敏|邱慧洳,5717,,,因應氣候變遷計畫,,,3957163000,2026-08-22T13:30:11.160Z
12322,主決議,通過,,,鑑於我國已於115年起正式開徵碳費，現行碳定價機制仍以國內減量與國內碳權為主，惟依國際減碳趨勢，2030年後將進入更高強度減碳階段，屆時透過《巴黎協定》第6條機制取得國際減量額度（ITMO）將成為我國推動淨零轉型之重要工具。目前全球碳權市場快速發展，非洲及中南美洲等地區已逐漸成為國際碳權供給之潛力區域，然我國在外交處境受限情況下，未來能否順利與相關國家建立合作關係，取得穩定碳權來源，仍存在高度不確定性。倘未及早布局，恐於國際碳權競逐中處於不利地位，影響我國長期減碳目標之達成。爰要求環境部應會同外交部、經濟部等相關部會，儘速研議我國國際碳權策略，盤點潛在合作區域及國家，並評估透過公私協力模式，由民間先行布局、政府後續支持之可行性，同時建立跨部會整合機制，以強化我國於國際碳權市場之參與能力。環境部並應於3個月內，向立法院社會福利及衛生環境委員會提出「國際碳權布局及合作策略」書面報告，內容應包含合作模式、風險評估、法制配套及具體推動期程。【54】,,,,,,,,,,115,環境保護基金,環境部,2026/5/20,劉建國,林月琴|王正旭,,,,,,,,2026-08-22T13:30:11.160Z
12323,主決議,通過,,,鑑於國內資源循環業根據回收品項可區分為：回收處理業之廢乾電池類、廢照明光源類、廢塑膠容器類、廢輪胎類、廢鐵容器、廢鋁容器、廢鉛蓄電池類、廢紙容器、廢電子電器類、廢機動車輛類、農藥(含環境用藥)廢容器，及公民營清除處理機構之營建與廢電子類別。每種類別使用之設備、回收處理流程、作業方式及可能暴露之危害，存在差異。且該行業已開放外籍勞工從業，目前已有部分外勞開始逃逸，仍未見循環署編列相關預算經費，以採取作為協助業者辦理外籍勞工勞動條件、職業安全衛生輔導等業務。爰請環境部針對外籍勞工勞動條件、職業安全（包括：高溫、燙傷、夾捲切割、墜落）、職業衛生（包括：噪音、粉塵、化學氣體、生物因子）、職業健康（包括：骨骼肌肉、眼睛刺辣感、惡臭刺鼻、中暑、熱衰竭）等主題宣導及輔導具體執行規劃。【55】,,,,,,,,,,115,資源回收管理基金,環境部,2026/5/20,陳瑩,林月琴|王正旭,,,,,,,,2026-08-22T13:30:11.160Z
12324,主決議,通過,,,"環境部信託基金-資源回收管理基金 113 年短絀創 5 年新高（5,679 萬元），114 年僅到 8 月就短絀快追平 113 年。115年預算在廢輪胎收支科目竟然「同額編列」4 億 3,200 萬元，明顯與連年短絀的現實不符。資源回收管理基金（信託部分）的預算，廢輪胎這一塊已經連續 5 年「入不敷出」。111 年開始短絀逐年擴大，113 年赤字衝到 5,679 萬元，創下 5 年新高。到 114 年，光是前 8 個月，短絀就已經達到 4,691 萬元。我們現在是拿過去的積蓄在貼錢處理廢輪胎，這符合基金財務穩健原則嗎？避免預算虛擲，必須檢討適妥性。同時應加強廢輪胎處理的循環利用，以及技術的創新研發與提升，以維護環境安全及資源循環穩定運作。請環境部於 1 個月內向立法院社會福利及衛生環境委員會提出書面報告。【56】",,,,,,,,,,115,資源回收管理基金,環境部,2026/5/20,蘇清泉,盧縣一|王育敏,,,,,,,,2026-08-22T13:30:11.160Z
12325,主決議,通過,,,"115年度資源回收管理基金項下「回收清除處理補貼費」之「廢輪胎」預算編列4億3,200萬元，與115年度資源回收管理基金預算項下「回收清除處理費收入」之「廢輪胎」同額編列4億3,200萬元，惟該基金辦理廢輪胎回收及再利用補貼作業結果，收支恐有失衡情形。為有效引導業者朝廢輪胎磨粉製程處理，提升投入廢輪胎高值化再利用量能，亦避免「內徑20英吋以上未達24英吋且輪胎階寬度13英吋或330公釐以上」特種胎因硬度及厚度特殊無人處理，環境部資源循環署於112年8月21日公告修正補貼費率，惟因未配套檢討徵收費率之合理性，致收支短絀數增加，環境部應研謀改善措施，俾維廢輪胎處理收支衡平。請環境部於1個月內向社會福利及衛生環境委員會提出改善書面報告。【57】",,,,,,,,,,115,資源回收管理基金,環境部,2026/5/20,邱鎮軍,王育敏|邱慧洳,5718,,,回收清除處理補貼費,廢輪胎,,432000000,2026-08-22T13:30:11.160Z
12326,主決議,通過,,,針對「清潔隊員執行職務死亡濟助基金」近年連年短絀，濟助支出居高不下，考量原鄉清潔隊員多由在地族人擔任，其面臨之職業災害風險遠高於平地都會區，建請環境部專案協助原鄉公所落實清潔隊職業安全衛生管理，加強垃圾清運車輛保養維護，保障清潔隊員之工作安全。請環境部於3個月內提出書面報告。【58】,,,,,,,,,,115,清潔人員執行職務死亡濟助基金,環境部,2026/5/20,盧縣一,陳菁徽|蘇清泉,,,,,,,,2026-08-22T13:30:11.160Z
12327,主決議,通過,,,清潔隊員執行職務死亡濟助基金115年度預算案編列總收入264萬9千元（均為利息收入），總支出553萬5千元（濟助支出552萬元、其他支出1萬5千元），收支相抵後，預計本期短絀288萬6千元。有鑑於清潔隊員執行職務死亡濟助基金連年短絀，且近5年濟助支出居高不下，環境部應妥為規劃財務收入，以縮減基金缺口，並加強清潔隊員職業安全教育及宣導，以降低清潔隊員執行職務時發生意外死亡事故。爰請環境部於1個月內向立法院社會福利及衛生環境委員會提出開源節流書面報告，俾促進基金財務健全。【59】,,,,,,,,,,115,清潔人員執行職務死亡濟助基金,環境部,2026/5/20,邱鎮軍,王育敏|邱慧洳,,,,,,,,2026-08-22T13:30:11.160Z
12328,減列,通過,210000,,減列「獎金」21 萬元,,,,,,,,,,115,財團法人環境資源研究發展基金會,環境部,2026/5/20,社會福利及衛生環境委員會,,5719,,,獎金,,,210000,2026-08-22T13:30:11.160Z
12329,減列,通過,32000,,減列第 4 目「退除役官兵服務救助與照顧」項下「單身亡故榮民善後喪葬及遺產管理作業」中「業務費」之「大陸地區旅費」3 萬 2 千元,,,,,,,,,,115,國軍退除役官兵輔導委員會,退輔會,2026/5/18,外交及國防委員會,,,,,,,,,2026-08-22T13:30:11.160Z
12330,減列,通過,517000,,減列第 7 目「榮民安養及養護」項下「基本行政工作維持」中「業務費」之「大陸地區旅費」51 萬 7 千元,,,,,,,,,,115,國軍退除役官兵輔導委員會,退輔會,2026/5/18,外交及國防委員會,,,,,,,,,2026-08-22T13:30:11.160Z
12331,凍結,通過,,1000000,"115 年度環境部「科技發展」項下「淨零排放科技」中「淨零排放－生物質永續能資源化之生質沼氣能源產業化發展與研究」之「委辦費」預算編列 4,150 萬元，合併凍結 100 萬元，俟環境部就下列各案向立法院社會福利及衛生環境委員會提出書面報告後，始得動支。",,,,,,,,11927|11928,,115,環境部,環境部,2026/5/20,邱鎮軍|陳菁徽,王育敏|邱慧洳,5564,,,科技發展,淨零排放科技,淨零排放－生物質永續能資源化之生質沼氣能源產業化發展與研究 > 委辦費,41500000,2026-08-22T13:30:11.160Z
